core depth age sd offset N_offset
Sim01_10_403 14.75 79.8190774533291 24.3057572773671 39.7070877324551 9.12856611293895
Sim01_10_404 21.5 82.2953818610587 17.5921026635602 99.9092448785548 9.42503391552593
Sim01_10_405 22.5 79.513813898739 18.729377081338 114.530900950002 11.7664347578978
Sim01_10_406 13 52.3257867477389 4.22983168939652 52.1097584785539 14.8286493564167
Sim01_10_407 17.3333333333333 74.910381495481 7.05072012228117 59.8410261695649 10.1974486254809
Sim01_10_408 17 72.956838900729 8.45222569120602 43.9040655973586 5.19437923232905
Sim01_10_409 17.75 85.7929318728696 18.1737233257163 52.974604391347 11.1408916457065
Sim01_10_410 13.5 63.6226363362923 5.33962256613488 34.2891372665192 9.05500965201852
Sim01_10_411 17.25 86.6566412225518 13.1892899476613 50.921463099031 9.5866964855987
Sim01_10_412 11.25 51.6600054453868 4.63099761978392 30.0151855006753 21.3162728852289
Sim01_10_413 9.66666666666667 45.7048109596863 3.3916590318802 33.3497762391692 23.2908527610808
Sim01_10_414 20.25 92.8338727373815 15.8666572111537 79.2919347932406 8.99784982580205
Sim01_10_415 21 80.815986333111 22.6863610878729 87.0210542553665 12.0278227806954
Sim01_10_416 19 105.060198148077 40.7074917463134 42.1463759820639 6.86997319412847
Sim01_10_417 12.5 72.5934491827154 13.6486987319341 40.0441017477077 14.3345936826202
Sim01_10_418 15.3333333333333 60.5252089746433 5.58218982983421 49.5273932155229 15.5376983958989
Sim01_10_419 7 32.9435744659783 3.235057386138 28.8585630078664 15.3195023013987
Sim01_10_420 7.5 39.7071018979388 3.20089651204861 38.1635747100153 39.2843232374981
Sim01_10_421 21.5 82.9238122879227 24.8968015423644 90.31368236557 12.1821257858184
Sim01_10_422 19.75 94.7973686357836 41.3815250061487 65.4694678137234 10.6371608690631
Sim01_10_423 14.25 80.6350984075045 12.5058439234374 46.6220796819249 12.4087169924551
Sim01_10_424 19.25 100.285480545363 21.4252973680468 68.821527277819 6.59523185135011
Sim01_10_425 11.5 52.6778910947134 4.7066398805911 37.6973788805577 29.3414840598662
Sim01_10_426 12.6666666666667 56.5978253769261 4.80958127474935 42.4426819031393 13.3518209399334
Sim01_10_427 17.75 91.5733997582193 29.9215449700593 38.7373103618353 10.1490750766894
Sim01_10_428 20.25 95.2497944523747 23.7706266491579 75.0917680415412 6.3163150809613
Sim01_10_429 12.5 62.8778200867641 5.58226520658641 36.6535932310345 18.6004489226094
Sim01_10_430 19.75 92.0281382867182 29.8442477790263 80.8946358211163 7.44303163885399
Sim01_10_431 9 42.4050780291654 2.85049797045176 36.0837783100924 17.8970279985338
Sim01_10_432 20 79.6814339076163 13.9447419014099 84.1018369494322 10.866446889439
Sim01_10_433 7.5 28.2786354958783 2.13240142059535 34.0830941817437 19.4554533328901
Sim01_10_434 11.5 44.5749049327286 3.81142739314251 37.9134047423909 37.0455301686383
Sim01_10_435 12.75 69.8978924397194 8.59702920995613 34.1321738363908 15.7167642292901
Sim01_10_436 18.5 81.4378842417311 13.3038118428708 61.0126033937566 12.2315839440195
Sim01_10_437 19.5 85.7777407506026 16.5667306344847 68.9584093928598 10.7584509934467
Sim01_10_438 18 91.0694747756672 16.3061223720349 60.9153960277849 9.53912268905359
Sim01_10_439 16 77.8525927554557 11.1278054784557 36.7390046992275 5.59244345199355
Sim01_10_440 21.25 120.587383770378 74.0821698789243 49.2076663410654 4.22117333870677
Sim01_10_441 11 62.3083452431078 10.1979585197907 46.4982872524909 26.7838414637922
Sim01_10_442 15.75 66.8049787187185 8.70470414559118 56.9778471917318 19.0204919366706
Sim01_10_443 22.25 75.3115043589039 19.001398894685 112.263083114254 11.7664640325679
Sim01_100_001 13.5 61.9757521285094 3.48380698701961 49.7971883448486 74.9379773933752
Sim01_15_001 12 61.1318475347807 6.4874754483047 24.4556404698598 9.0506022277664
Sim01_15_002 17.5 87.294959199934 18.3707769197781 50.4496429247407 3.79967436778555
Sim01_15_003 21 91.2534082620651 25.7547394117451 76.5439335862723 4.7018386891458
Sim01_15_004 integer(0) numeric(0) numeric(0) numeric(0) numeric(0)
Sim01_15_005 20.5 69.4377869645917 14.6928981588447 98.7572312576587 9.37412060723875
Sim01_15_006 integer(0) numeric(0) numeric(0) numeric(0) numeric(0)
Sim01_15_007 16 72.193660123005 8.42956623672321 37.1418781264303 7.3448445612651
Sim01_15_008 -10 60 -10 77.2962775850058 -7.72962775850058
Sim01_15_009 22 84.2127999040325 20.1547442600874 96.6182191570416 6.72866637083981
Sim01_15_010 9.5 58.1712267843914 6.64200398428264 26.7838651278016 10.7132180855987
Sim01_15_011 28.5 56.9184976474544 52.1106261087157 179.613883559125 4.20375998873346
Sim01_15_012 16.5 73.836401310435 9.70438398162879 36.9883839666748 8.40406909448157
Sim01_15_013 21 90.2214047055714 27.3981688880437 77.575937142766 4.76437970060477
Sim01_15_014 25 92.2656395177267 43.8304432330392 122.09833595515 3.59966330979074
Sim01_15_015 16.5 74.2910170677736 7.93093120705654 38.6612117358255 7.65324546212352
Sim01_15_016 17.5 99.6940161929013 24.9394910935304 48.1181261889167 3.38988681340061
Sim01_15_017 integer(0) numeric(0) numeric(0) numeric(0) numeric(0)
Sim01_15_018 21 96.1665773473593 20.8653648454597 77.4748516587844 5.86239322307937
Sim01_15_019 22.5 109.0329180375 33.8242727039697 84.4363106620466 4.72710839123241
Sim01_15_020 20 99.8907657179665 19.8174166254483 61.306694512525 4.27084351084775
Sim01_15_021 22.5 99.9316749930574 19.7674758137942 97.164692808892 6.91452575757402
Sim01_15_022 19 58.4565212140329 6.42670116960023 87.7151720673799 13.6485530838578
Sim01_15_023 24.5 102.593281868272 42.0316059700764 96.8504390352841 3.83980887498825
Sim01_15_024 6 52.3313531104135 9.08132543484637 19.5593780435321 9.66943980602644
Sim01_15_025 12 69.5274792531107 7.1936266975373 26.797975960506 7.4510815423321
Sim01_15_026 10.5 47.990303507585 5.6692078212525 32.5229822918819 17.179317885798
Sim01_15_027 integer(0) numeric(0) numeric(0) numeric(0) numeric(0)
Sim01_15_028 13.5 72.5235357155286 18.5017182660033 60.0911620838006 2.37051357108902
Sim01_15_029 16 81.514091956295 13.2256554041232 39.680687723114 5.64767247660584
Sim01_15_030 19 90.0748257951159 14.2733518903803 56.0968674862969 3.93018177630049
Sim01_15_031 8.5 53.4238301150124 5.68385883685406 16.0326164155597 7.61303256542079
Sim01_15_032 14.5 77.1157356220333 14.937512342644 61.4396065126263 6.07664016146928
Sim01_15_033 18 89.0550011464246 21.5515075442444 62.9764873104439 4.54511147118528
Sim01_15_034 13 60.8819263309012 6.85411872722132 23.1839174979856 9.15141608078408
Sim01_15_035 18 70.436694664064 11.9555379981268 62.9941022231569 9.55579416275826
Sim01_15_036 integer(0) numeric(0) numeric(0) numeric(0) numeric(0)
Sim01_15_037 19 87.623221673707 12.3807660790419 58.5484716077059 4.72898617370831
Sim01_15_038 20.5 85.3105022313503 15.8721073400081 82.8845159909 6.97363052081863
Sim01_15_039 25.5 146.251665176717 115.686660331452 68.3944431783817 0.923225002969398
Sim01_15_040 12.5 65.429859339301 7.44669226083354 23.9654766723552 8.23622538354705
Sim01_15_041 24 88.1041128780002 50.3298760084289 128.322724652682 2.54963323635432
Sim01_15_042 integer(0) numeric(0) numeric(0) numeric(0) numeric(0)
Sim01_15_043 23.5 97.5042844530173 22.1348050294452 113.476142293771 6.59962925643695
Sim01_15_044 integer(0) numeric(0) numeric(0) numeric(0) numeric(0)
Sim01_15_045 22.5 107.918828706423 29.2417313589625 68.6367477047997 3.17900825526743
Sim01_15_046 27 117.101213203589 59.5137026212681 116.426919778861 2.67132001448101
Sim01_15_047 26.5 148.166805037493 146.238227927012 78.4538707722494 1.3642284704107
Sim01_15_048 15 82.4675366701645 30.3473473928559 61.4749083851173 2.03529847649674
Sim01_15_049 19 71.882927623235 6.98621305600154 74.2887656581778 10.6336244060521
Sim01_15_050 10 61.0206909554423 6.42073623771381 17.941951752093 2.79437607897774
Sim01_15_051 12.5 56.5371970177785 7.52035539039205 40.9007902167555 13.7827964895769
Sim01_15_052 25 97.2523336399632 66.4258798050956 110.037872441046 2.96661404763296
Sim01_15_053 20 52.8033939752986 11.4883426466574 109.269533743011 9.51134006912686
Sim01_15_054 integer(0) numeric(0) numeric(0) numeric(0) numeric(0)
Sim01_15_055 25 53.1548507569107 35.6189635140417 170.461576828702 9.52433015205668
Sim01_15_056 4.5 42.5771944421077 4.25180797842575 17.8708095502809 10.3011312904671
Sim01_15_057 11.5 66.5119962681947 8.0669447011701 27.3458850553098 8.27439293690742
Sim01_15_058 18.5 114.185517588222 53.0771901578972 38.4055630724235 2.03694118919857
Sim01_15_059 14.5 87.3172743088885 28.4545331974184 53.0661862480985 3.03295669842733
Sim01_15_060 integer(0) numeric(0) numeric(0) numeric(0) numeric(0)
Sim01_15_061 8 47.7993511935249 5.04809590748128 27.4703043134546 13.8912989525579
Sim01_15_062 10 57.7751449374462 6.36357373408281 21.1874977700892 3.32949670349705
Sim01_15_063 21 113.141086742796 36.2626676044494 62.7117678793581 3.45261090469295
Sim01_15_064 22 113.802923611686 61.7631302709214 52.1285519955117 1.6324692617489
Sim01_15_065 13 63.925730883831 6.42055026021656 23.1972112954424 8.3159113620007
Sim01_15_066 13.5 57.2505979292713 5.90162917693437 28.1626808933381 9.91495190107169
Sim01_15_067 -10 60 -10 77.2962775850058 -7.72962775850058
Sim01_15_068 9 37.7210307849981 2.94435136228448 41.1110292000799 13.9626777315675
Sim01_15_069 integer(0) numeric(0) numeric(0) numeric(0) numeric(0)
Sim01_15_070 14.5 58.5796603590034 6.86329288745003 40.0091077102946 11.1655787436187
Sim01_15_071 18.5 102.476423234483 25.0341701460513 41.2866466390114 2.72478660778073
Sim01_15_072 integer(0) numeric(0) numeric(0) numeric(0) numeric(0)
Sim01_15_073 21.5 66.1354971653898 15.5873636057129 117.667974675213 10.9923629270227
Sim01_15_074 integer(0) numeric(0) numeric(0) numeric(0) numeric(0)
Sim01_15_075 15 87.7030981221021 15.9000509186476 32.8146870908204 4.78781537850236
Sim01_15_076 20 80.6017940615469 14.9323565988162 80.5956661689447 7.12254473407763
Sim01_15_077 24.5 142.108338710933 124.210465340822 57.3353821926223 1.40839948811133
Sim01_15_078 19.5 91.4333634644086 39.6041512683021 66.2904843142469 3.70911868062301
Sim01_15_079 22.5 73.4440352601998 20.0479529899556 125.561824031946 7.73873451554898
Sim01_15_080 19 53.4387876325345 7.48605008049201 92.7329056488783 12.3874279028044
Sim01_15_081 17.5 102.168338986045 28.1697116034273 35.5762631386293 2.10284029085602
Sim01_15_082 integer(0) numeric(0) numeric(0) numeric(0) numeric(0)
Sim01_15_083 23 114.015373863574 37.1602371847213 62.8223354298708 2.38242707800576
Sim01_15_084 integer(0) numeric(0) numeric(0) numeric(0) numeric(0)
Sim01_15_085 25.5 152.35163784925 159.279448813686 62.2944705058495 0.703726842004502
Sim01_15_086 19.5 103.261336000183 28.0365264147455 51.4079675595589 3.4002553619751
Sim01_15_087 17 98.9110692705761 26.081872025009 52.9377255623545 3.59552654878605
Sim01_15_088 16 104.073526978419 31.8424208604371 38.1095109955678 2.68472806786224
Sim01_15_089 25 133.147641976766 76.0494144196682 90.4687856088464 3.02068539946517
Sim01_15_090 integer(0) numeric(0) numeric(0) numeric(0) numeric(0)
Sim01_15_091 9 36.1812802013707 2.92741661400636 42.6507797837073 14.5694260187097
Sim01_15_092 24 113.160140197359 33.6426000881721 86.0014478239749 3.91357362767088
Sim01_15_093 24 88.7076358531239 24.9753636243232 126.492136968715 6.38690355983043
Sim01_15_094 12.5 70.4471000669273 7.46633157726364 26.9908871676067 7.43760569807697
Sim01_15_095 14 85.9328033691814 21.5279259311503 50.231311112755 3.26775301669074
Sim01_15_096 23 86.7655885858088 30.4700058126859 96.7875458171724 5.06254662759209
Sim01_15_097 25.5 101.431128553374 31.1832186326031 126.404645107289 5.40558242651051
Sim01_15_098 17.5 94.2637780647359 28.6021731822648 60.5552607480745 4.10336288017471
Sim01_15_099 25 124.238207503797 42.787079310771 100.627322176987 2.35181563682135
Sim01_15_100 20.5 68.7575012358821 14.4912487694991 101.161911659881 11.6343882373047
Sim01_20_001 11.75 47.8921250686563 4.40742323138652 37.80478014289 36.5228174806377
Sim01_20_002 17 79.3057849484045 24.7108214847725 52.2906008400971 19.6623838274013
Sim01_20_003 12 38.8204775040218 3.35828078138647 41.4961541364866 12.3563682841775
Sim01_20_004 16 54.8344862840744 3.83367857184095 51.1201845277658 15.3014118999852
Sim01_20_005 7.5 23.237666017673 1.79400581830658 51.9666981280778 45.0725283065423
Sim01_20_006 15.25 97.713435793266 185.798650494675 30.1956509943312 24.30750606885
Sim01_20_007 11 49.4257025934302 4.74628427476474 38.7569645878477 15.1639165611553
Sim01_20_008 17.5 74.6914038773762 10.7142055095991 73.1207385044418 7.78033809900783
Sim01_20_009 24.25 103.175539957133 31.675247712061 102.518914074689 6.03498173125756
Sim01_20_010 9 41.8725954583749 3.02562719560513 34.0740545150911 17.3214696257088
Sim01_20_011 12.25 62.7523464204801 9.75421525868657 48.2751894312099 27.8932223981031
Sim01_20_012 11 42.0734375456934 3.52143509113249 40.8416254484294 20.5626259617387
Sim01_20_013 12 56.1250425973561 5.48511036967985 38.9031528501629 13.9323669023543
Sim01_20_014 19.75 72.2963952752481 14.0749201020579 86.1177060052591 13.6427327056724
Sim01_20_015 17.25 80.8475063730989 13.3873618953458 47.0869333865798 11.5197814972628
Sim01_20_016 16 69.0984437963307 7.43981883063009 35.6902222598015 4.79718969941353
Sim01_20_017 18.6666666666667 80.0275852758768 9.63646829001584 62.881167194377 9.95732457950413
Sim01_20_018 14.6666666666667 66.2253386287514 5.72230223921873 40.5022524094289 12.2928680461357
Sim01_20_019 10.5 58.2401333316009 5.15469812298881 26.6515079722584 8.85816089616878
Sim01_20_020 12.5 56.9608730482068 4.94156112774218 35.8430534016165 21.5982889518809
Sim01_20_021 9 46.1934266145318 3.52280945019645 36.8584868514281 30.5724278238089
Sim01_20_022 15.5 62.5601618906328 5.32882874693578 39.7778183670436 10.1160325519035
Sim01_20_023 20 77.5199562940808 8.81707219412039 84.5529714242289 9.5896880010365
Sim01_20_024 6 32.3475605853043 2.31448832581319 34.6106701167812 20.0805120336037
Sim01_20_025 17.75 95.6998616491199 30.9766166369069 39.6878962711497 9.330371750207
Sim01_20_026 15.75 78.8787489554972 13.150330092003 50.0155515291627 13.2377876804624
Sim01_20_027 19.75 94.8100540046198 21.0947009256811 68.1224207584721 7.52399095446006
Sim01_20_028 13.3333333333333 46.8466136613513 3.73733277864915 56.4123047479233 26.8221382193149
Sim01_20_029 16.25 94.3007353489428 30.2182385668187 49.2795008962309 10.1015453201536
Sim01_20_030 15.25 85.7998474280014 25.6276246909328 58.931215705389 11.6125086485625
Sim01_20_031 21.25 104.648920364148 82.2999381543702 67.0170384242811 7.30611376117175
Sim01_20_032 16.25 85.9699495710703 20.5087758338694 53.9910366684132 13.1583673079541
Sim01_20_033 18 94.3109700457381 19.5726260210098 60.1329376054279 7.19133879172207
Sim01_20_034 14.75 86.2386940387029 25.5618631139628 36.3969799237323 13.0954473524383
Sim01_20_035 18 104.449920912486 36.740290345223 45.550034310758 4.76745550370827
Sim01_20_036 16.5 68.2432349658062 6.1085298467498 48.7501396835328 9.03189594516117
Sim01_20_037 15 57.2593183632728 4.41435358638566 39.0425426734259 11.9729492943785
Sim01_20_038 15.25 93.3671680214101 39.8244940152685 44.0050945671098 6.72842834457038
Sim01_20_039 16.5 67.0062201033973 10.7533231856077 57.1539811014851 20.5834160500533
Sim01_20_040 10.75 51.2641906516368 4.04533669434114 39.5521845552757 26.2487966868922
Sim01_20_041 7.5 35.5554461405063 2.67280687964329 41.3470918095568 24.1416981937961
Sim01_20_042 10.3333333333333 45.27080123607 3.40095601156977 34.0996435416372 23.0180516352233
Sim01_20_043 23.75 79.9673255408863 23.2289482520063 128.575502601693 11.7525396181051
Sim01_20_044 23.5 112.415458308272 41.4673210828454 82.0703451288216 4.04779120824875
Sim01_20_045 15 76.3830011153828 14.7064417811268 36.832786598023 15.8168858371259
Sim01_20_046 15.5 74.7057408169258 12.3961052818203 40.9921096704231 14.094556934855
Sim01_20_047 12.75 52.8811579104214 4.6216214204549 40.5045597148666 27.4696019380875
Sim01_20_048 15.25 76.1401247775007 12.3117180255038 57.3783826163718 15.8323007985612
Sim01_20_049 11.5 63.8359822285516 10.3923756771283 46.8204107092808 25.8579006459742
Sim01_20_050 8.75 41.4443734892937 3.46292497257552 31.5251878469438 28.6168053682053
Sim01_20_051 17.6666666666667 84.3359987005601 11.1402788030765 77.2288499931811 7.15976989912824
Sim01_20_052 13.75 62.7442549834249 5.78818788209066 35.7069391361317 18.906295633168
Sim01_20_053 13.6666666666667 60.4560325466998 5.58809120424811 45.214012898684 15.8817910416155
Sim01_20_054 20 95.2432928397099 25.9646851852427 62.7422910728799 7.9700771063149
Sim01_20_055 12.75 68.001287966743 7.16593405796507 34.8865908433939 15.7351243862094
Sim01_20_056 22 111.526019685258 45.4499713461944 67.2646966273686 4.56627044148264
Sim01_20_057 16 59.0264381938764 5.64819514373399 50.3091000555588 11.7344273293236
Sim01_20_058 13.5 78.2018050482805 40.0955760400059 33.8619962735196 11.8045952393964
Sim01_20_059 15.75 77.8644690601528 9.92197213360127 48.7434183493156 13.4209607378665
Sim01_20_060 15 91.1307291494625 31.8733703733646 48.1693162670649 9.15155765406317
Sim01_20_061 11.25 61.9857582806921 11.7142784909489 34.1058150776704 15.1039350489297
Sim01_20_062 18.75 71.6159607044113 14.3077076628239 68.7588246215569 18.1199612108169
Sim01_20_063 22.5 80.8944196097628 14.8636859110137 112.574809089784 9.26190521693605
Sim01_20_064 23.25 97.0035085475845 39.8284760463093 97.1402601330369 6.70927802100378
Sim01_20_065 13.5 35.7210939763364 2.87668340732968 51.9614404067142 26.437849470046
Sim01_20_066 12.5 68.8714369862095 10.391656708945 43.5968080639399 16.0917913814157
Sim01_20_067 21.75 95.4478645766524 18.9540755433774 90.0208404983359 7.75580659144973
Sim01_20_068 14.3333333333333 61.9598958450156 4.8251925946773 42.3565681570555 13.7819668586772
Sim01_20_069 17 70.4981255119229 7.55782970989115 59.8905743386622 8.17069117537385
Sim01_20_070 12.75 65.6847230094182 12.0903973889821 43.2951453400473 17.4094395232947
Sim01_20_071 20.25 85.2504993452583 23.1239444586524 67.4486965124397 12.0325975654833
